time,us_aqi,pm10,pm2_5,nitrogen_dioxide,ozone,timestamp,hour,day_of_week,month,aqi_change_rate,aqi_lag_1,aqi_lag_24,target_aqi_24h
2026-04-23T22:00,74,57.5,42.6,87.2,23.0,2026-04-23 22:00:00,22,3,4,-25.0,99.0,67.0,81.0
2026-04-23T23:00,74,55.2,41.0,84.8,17.0,2026-04-23 23:00:00,23,3,4,0.0,74.0,67.0,80.0
2026-04-24T00:00,74,49.2,36.0,75.0,17.0,2026-04-24 00:00:00,0,4,4,0.0,74.0,67.0,78.0
2026-04-24T01:00,75,43.5,31.1,59.9,22.0,2026-04-24 01:00:00,1,4,4,1.0,74.0,67.0,76.0
2026-04-24T02:00,76,38.5,26.8,46.5,27.0,2026-04-24 02:00:00,2,4,4,1.0,75.0,67.0,75.0
2026-04-24T03:00,77,34.2,23.1,36.4,29.0,2026-04-24 03:00:00,3,4,4,1.0,76.0,67.0,74.0
2026-04-24T04:00,77,31.0,20.5,28.1,31.0,2026-04-24 04:00:00,4,4,4,0.0,77.0,67.0,73.0
2026-04-24T05:00,78,29.3,14.6,4.4,96.0,2026-04-24 05:00:00,5,4,4,1.0,77.0,66.0,73.0
2026-04-24T06:00,78,27.8,15.1,11.3,85.0,2026-04-24 06:00:00,6,4,4,0.0,78.0,66.0,73.0
2026-04-24T07:00,78,27.4,17.7,20.7,72.0,2026-04-24 07:00:00,7,4,4,0.0,78.0,66.0,73.0
2026-04-24T08:00,78,33.8,20.7,25.7,69.0,2026-04-24 08:00:00,8,4,4,0.0,78.0,67.0,73.0
2026-04-24T09:00,78,48.4,21.1,22.4,88.0,2026-04-24 09:00:00,9,4,4,0.0,78.0,67.0,73.0
2026-04-24T10:00,78,53.6,21.3,14.7,118.0,2026-04-24 10:00:00,10,4,4,0.0,78.0,67.0,74.0
2026-04-24T11:00,79,56.8,20.6,8.5,140.0,2026-04-24 11:00:00,11,4,4,1.0,78.0,68.0,74.0
2026-04-24T12:00,79,79.2,23.8,5.5,148.0,2026-04-24 12:00:00,12,4,4,0.0,79.0,69.0,75.0
2026-04-24T13:00,79,105.0,27.2,3.8,148.0,2026-04-24 13:00:00,13,4,4,0.0,79.0,70.0,75.0
2026-04-24T14:00,80,117.8,29.0,3.8,145.0,2026-04-24 14:00:00,14,4,4,1.0,79.0,71.0,75.0
2026-04-24T15:00,80,109.2,28.9,5.5,141.0,2026-04-24 15:00:00,15,4,4,0.0,80.0,72.0,75.0
2026-04-24T16:00,81,86.1,27.5,8.9,133.0,2026-04-24 16:00:00,16,4,4,1.0,80.0,99.0,74.0
2026-04-24T17:00,92,78.5,25.4,12.4,132.0,2026-04-24 17:00:00,17,4,4,11.0,81.0,127.0,88.0
2026-04-24T18:00,102,74.0,26.2,30.8,105.0,2026-04-24 18:00:00,18,4,4,10.0,92.0,142.0,98.0
2026-04-24T19:00,99,70.5,30.7,55.3,67.0,2026-04-24 19:00:00,19,4,4,-3.0,102.0,142.0,99.0
2026-04-24T20:00,83,76.6,37.3,67.9,44.0,2026-04-24 20:00:00,20,4,4,-16.0,99.0,125.0,89.0
2026-04-24T21:00,82,66.1,35.0,56.9,48.0,2026-04-24 21:00:00,21,4,4,-1.0,83.0,99.0,71.0
2026-04-24T22:00,81,54.6,24.9,33.9,66.0,2026-04-24 22:00:00,22,4,4,-1.0,82.0,74.0,68.0
2026-04-24T23:00,80,56.9,19.7,15.6,81.0,2026-04-24 23:00:00,23,4,4,-1.0,81.0,74.0,69.0
2026-04-25T00:00,78,53.1,17.7,8.6,87.0,2026-04-25 00:00:00,0,5,4,-2.0,80.0,74.0,70.0
2026-04-25T01:00,76,45.4,15.9,6.2,90.0,2026-04-25 01:00:00,1,5,4,-2.0,78.0,75.0,71.0
2026-04-25T02:00,75,41.7,15.0,5.1,91.0,2026-04-25 02:00:00,2,5,4,-1.0,76.0,76.0,72.0
2026-04-25T03:00,74,44.8,15.7,4.1,88.0,2026-04-25 03:00:00,3,5,4,-1.0,75.0,77.0,73.0
2026-04-25T04:00,73,46.9,16.6,4.4,83.0,2026-04-25 04:00:00,4,5,4,-1.0,74.0,77.0,73.0
2026-04-25T05:00,73,35.4,16.4,11.9,63.0,2026-04-25 05:00:00,5,5,4,0.0,73.0,78.0,74.0
2026-04-25T06:00,73,29.7,15.4,16.9,60.0,2026-04-25 06:00:00,6,5,4,0.0,73.0,78.0,73.0
2026-04-25T07:00,73,26.4,18.5,23.5,57.0,2026-04-25 07:00:00,7,5,4,0.0,73.0,78.0,73.0
2026-04-25T08:00,73,41.3,20.8,26.3,61.0,2026-04-25 08:00:00,8,5,4,0.0,73.0,78.0,73.0
2026-04-25T09:00,73,73.8,24.7,21.5,80.0,2026-04-25 09:00:00,9,5,4,0.0,73.0,78.0,73.0
2026-04-25T10:00,74,100.1,27.1,12.9,106.0,2026-04-25 10:00:00,10,5,4,1.0,73.0,78.0,72.0
2026-04-25T11:00,74,92.7,26.4,6.2,128.0,2026-04-25 11:00:00,11,5,4,0.0,74.0,79.0,71.0
2026-04-25T12:00,75,88.9,27.0,3.8,140.0,2026-04-25 12:00:00,12,5,4,1.0,74.0,79.0,69.0
2026-04-25T13:00,75,88.5,27.4,3.4,148.0,2026-04-25 13:00:00,13,5,4,0.0,75.0,79.0,68.0
2026-04-25T14:00,75,85.9,27.0,3.6,150.0,2026-04-25 14:00:00,14,5,4,0.0,75.0,80.0,66.0
2026-04-25T15:00,75,77.5,24.7,2.5,148.0,2026-04-25 15:00:00,15,5,4,0.0,75.0,80.0,65.0
2026-04-25T16:00,74,66.1,21.5,2.0,140.0,2026-04-25 16:00:00,16,5,4,-1.0,75.0,81.0,77.0
2026-04-25T17:00,88,33.9,12.3,7.2,130.0,2026-04-25 17:00:00,17,5,4,14.0,74.0,92.0,97.0
2026-04-25T18:00,98,29.2,11.7,19.3,110.0,2026-04-25 18:00:00,18,5,4,10.0,88.0,102.0,111.0
2026-04-25T19:00,99,30.5,17.1,36.3,81.0,2026-04-25 19:00:00,19,5,4,1.0,98.0,99.0,113.0
2026-04-25T20:00,89,35.7,21.8,51.0,56.0,2026-04-25 20:00:00,20,5,4,-10.0,99.0,83.0,105.0
2026-04-25T21:00,71,43.2,26.5,62.4,38.0,2026-04-25 21:00:00,21,5,4,-18.0,89.0,82.0,89.0
2026-04-25T22:00,68,51.5,31.3,71.5,23.0,2026-04-25 22:00:00,22,5,4,-3.0,71.0,81.0,66.0
2026-04-25T23:00,69,53.9,34.5,74.7,14.0,2026-04-25 23:00:00,23,5,4,1.0,68.0,80.0,58.0
2026-04-26T00:00,70,47.5,32.6,68.3,14.0,2026-04-26 00:00:00,0,6,4,1.0,69.0,78.0,58.0
2026-04-26T01:00,71,39.0,27.6,56.0,20.0,2026-04-26 01:00:00,1,6,4,1.0,70.0,76.0,57.0
2026-04-26T02:00,72,32.6,23.4,44.8,25.0,2026-04-26 02:00:00,2,6,4,1.0,71.0,75.0,56.0
2026-04-26T03:00,73,26.8,20.1,36.3,26.0,2026-04-26 03:00:00,3,6,4,1.0,72.0,74.0,56.0
2026-04-26T04:00,73,22.4,17.5,28.9,25.0,2026-04-26 04:00:00,4,6,4,0.0,73.0,73.0,55.0
2026-04-26T05:00,74,21.4,15.8,27.5,32.0,2026-04-26 05:00:00,5,6,4,1.0,73.0,73.0,55.0
2026-04-26T06:00,73,18.2,14.5,29.4,37.0,2026-04-26 06:00:00,6,6,4,-1.0,74.0,73.0,55.0
2026-04-26T07:00,73,20.0,17.0,31.7,45.0,2026-04-26 07:00:00,7,6,4,0.0,73.0,73.0,55.0
2026-04-26T08:00,73,26.0,17.8,30.8,59.0,2026-04-26 08:00:00,8,6,4,0.0,73.0,73.0,56.0
2026-04-26T09:00,73,30.5,14.6,23.5,83.0,2026-04-26 09:00:00,9,6,4,0.0,73.0,73.0,55.0
2026-04-26T10:00,72,27.4,12.5,12.9,112.0,2026-04-26 10:00:00,10,6,4,-1.0,73.0,74.0,55.0
2026-04-26T11:00,71,24.1,10.5,5.0,135.0,2026-04-26 11:00:00,11,6,4,-1.0,72.0,74.0,54.0
2026-04-26T12:00,69,22.2,10.0,2.5,146.0,2026-04-26 12:00:00,12,6,4,-2.0,71.0,75.0,54.0
2026-04-26T13:00,68,20.8,9.7,2.7,151.0,2026-04-26 13:00:00,13,6,4,-1.0,69.0,75.0,53.0
2026-04-26T14:00,66,19.6,9.4,3.5,152.0,2026-04-26 14:00:00,14,6,4,-2.0,68.0,75.0,55.0
2026-04-26T15:00,65,18.6,9.0,2.9,153.0,2026-04-26 15:00:00,15,6,4,-1.0,66.0,75.0,84.0
2026-04-26T16:00,77,17.9,8.7,2.9,151.0,2026-04-26 16:00:00,16,6,4,12.0,65.0,74.0,109.0
2026-04-26T17:00,97,4.8,4.4,7.4,147.0,2026-04-26 17:00:00,17,6,4,20.0,77.0,88.0,127.0
2026-04-26T18:00,111,5.6,5.0,17.6,126.0,2026-04-26 18:00:00,18,6,4,14.0,97.0,98.0,139.0
2026-04-26T19:00,113,10.3,9.9,32.2,96.0,2026-04-26 19:00:00,19,6,4,2.0,111.0,99.0,136.0
2026-04-26T20:00,105,14.1,13.7,46.3,68.0,2026-04-26 20:00:00,20,6,4,-8.0,113.0,89.0,116.0
2026-04-26T21:00,89,19.8,19.2,60.9,44.0,2026-04-26 21:00:00,21,6,4,-16.0,105.0,71.0,84.0
2026-04-26T22:00,66,27.2,26.2,75.2,22.0,2026-04-26 22:00:00,22,6,4,-23.0,89.0,68.0,63.0
2026-04-26T23:00,58,28.5,27.6,81.4,9.0,2026-04-26 23:00:00,23,6,4,-8.0,66.0,69.0,61.0
2026-04-27T00:00,58,24.1,23.3,73.8,12.0,2026-04-27 00:00:00,0,0,4,0.0,58.0,70.0,62.0
2026-04-27T01:00,57,20.0,19.4,58.2,25.0,2026-04-27 01:00:00,1,0,4,-1.0,58.0,71.0,63.0
2026-04-27T02:00,56,17.0,16.5,44.6,35.0,2026-04-27 02:00:00,2,0,4,-1.0,57.0,72.0,63.0
2026-04-27T03:00,56,14.6,14.1,35.7,39.0,2026-04-27 03:00:00,3,0,4,0.0,56.0,73.0,64.0
2026-04-27T04:00,55,13.0,12.5,28.8,41.0,2026-04-27 04:00:00,4,0,4,-1.0,56.0,73.0,65.0
2026-04-27T05:00,55,20.8,20.2,43.7,12.0,2026-04-27 05:00:00,5,0,4,0.0,55.0,74.0,65.0
2026-04-27T06:00,55,19.0,18.3,41.7,29.0,2026-04-27 06:00:00,6,0,4,0.0,55.0,73.0,65.0
2026-04-27T07:00,55,18.7,18.0,38.6,54.0,2026-04-27 07:00:00,7,0,4,0.0,55.0,73.0,64.0
2026-04-27T08:00,56,15.2,14.5,33.6,79.0,2026-04-27 08:00:00,8,0,4,1.0,55.0,73.0,64.0
2026-04-27T09:00,55,8.6,8.1,24.8,106.0,2026-04-27 09:00:00,9,0,4,-1.0,56.0,73.0,65.0
2026-04-27T10:00,55,7.9,6.6,14.0,133.0,2026-04-27 10:00:00,10,0,4,0.0,55.0,72.0,65.0
2026-04-27T11:00,54,7.8,5.9,6.2,154.0,2026-04-27 11:00:00,11,0,4,-1.0,55.0,71.0,66.0
2026-04-27T12:00,54,7.8,5.9,3.6,164.0,2026-04-27 12:00:00,12,0,4,0.0,54.0,69.0,67.0
2026-04-27T13:00,53,8.8,6.4,3.9,167.0,2026-04-27 13:00:00,13,0,4,-1.0,54.0,68.0,68.0
2026-04-27T14:00,55,10.1,6.9,4.8,167.0,2026-04-27 14:00:00,14,0,4,2.0,53.0,66.0,69.0
2026-04-27T15:00,84,11.9,7.2,3.1,168.0,2026-04-27 15:00:00,15,0,4,29.0,55.0,65.0,70.0
2026-04-27T16:00,109,14.1,7.7,2.0,166.0,2026-04-27 16:00:00,16,0,4,25.0,84.0,77.0,85.0
2026-04-27T17:00,127,11.5,7.2,7.4,163.0,2026-04-27 17:00:00,17,0,4,18.0,109.0,97.0,98.0
2026-04-27T18:00,139,14.1,9.7,46.3,119.0,2026-04-27 18:00:00,18,0,4,12.0,127.0,111.0,103.0
2026-04-27T19:00,136,30.6,26.3,99.4,59.0,2026-04-27 19:00:00,19,0,4,-3.0,139.0,113.0,99.0
2026-04-27T20:00,116,44.9,40.5,135.1,14.0,2026-04-27 20:00:00,20,0,4,-20.0,136.0,105.0,88.0
2026-04-27T21:00,84,50.5,46.1,138.2,0.0,2026-04-27 21:00:00,21,0,4,-32.0,116.0,89.0,73.0
2026-04-27T22:00,63,49.6,45.1,124.0,0.0,2026-04-27 22:00:00,22,0,4,-21.0,84.0,66.0,69.0
2026-04-27T23:00,61,43.5,39.1,106.8,5.0,2026-04-27 23:00:00,23,0,4,-2.0,63.0,58.0,67.0
2026-04-28T00:00,62,36.1,32.2,89.3,11.0,2026-04-28 00:00:00,0,1,4,1.0,61.0,58.0,65.0
2026-04-28T01:00,63,28.3,25.1,68.9,20.0,2026-04-28 01:00:00,1,1,4,1.0,62.0,57.0,64.0
2026-04-28T02:00,63,24.9,21.8,51.8,30.0,2026-04-28 02:00:00,2,1,4,0.0,63.0,56.0,63.0
2026-04-28T03:00,64,23.7,20.8,40.1,39.0,2026-04-28 03:00:00,3,1,4,1.0,63.0,56.0,62.0
2026-04-28T04:00,65,21.4,18.1,31.8,47.0,2026-04-28 04:00:00,4,1,4,1.0,64.0,55.0,62.0
2026-04-28T05:00,65,20.0,15.7,14.2,65.0,2026-04-28 05:00:00,5,1,4,0.0,65.0,55.0,62.0
2026-04-28T06:00,65,20.1,14.9,18.0,67.0,2026-04-28 06:00:00,6,1,4,0.0,65.0,55.0,63.0
2026-04-28T07:00,64,22.4,16.9,22.9,71.0,2026-04-28 07:00:00,7,1,4,-1.0,65.0,55.0,63.0
2026-04-28T08:00,64,25.3,18.1,24.5,80.0,2026-04-28 08:00:00,8,1,4,0.0,64.0,56.0,63.0
2026-04-28T09:00,65,25.1,15.9,19.2,100.0,2026-04-28 09:00:00,9,1,4,1.0,64.0,55.0,63.0
2026-04-28T10:00,65,25.1,13.9,10.6,126.0,2026-04-28 10:00:00,10,1,4,0.0,65.0,55.0,63.0
2026-04-28T11:00,66,28.3,14.5,4.4,144.0,2026-04-28 11:00:00,11,1,4,1.0,65.0,54.0,62.0
2026-04-28T12:00,67,31.4,17.3,3.4,149.0,2026-04-28 12:00:00,12,1,4,1.0,66.0,54.0,62.0
2026-04-28T13:00,68,36.7,21.2,4.9,146.0,2026-04-28 13:00:00,13,1,4,1.0,67.0,53.0,61.0
2026-04-28T14:00,69,40.3,22.9,6.5,142.0,2026-04-28 14:00:00,14,1,4,1.0,68.0,55.0,60.0
2026-04-28T15:00,70,42.4,23.7,5.1,142.0,2026-04-28 15:00:00,15,1,4,1.0,69.0,84.0,58.0
2026-04-28T16:00,85,45.9,24.4,3.8,140.0,2026-04-28 16:00:00,16,1,4,15.0,70.0,109.0,57.0
2026-04-28T17:00,98,25.3,14.1,13.4,121.0,2026-04-28 17:00:00,17,1,4,13.0,85.0,127.0,67.0
2026-04-28T18:00,103,27.0,16.5,18.6,109.0,2026-04-28 18:00:00,18,1,4,5.0,98.0,139.0,78.0
2026-04-28T19:00,99,25.0,17.1,25.7,92.0,2026-04-28 19:00:00,19,1,4,-4.0,103.0,136.0,77.0
2026-04-28T20:00,88,24.0,17.1,31.2,78.0,2026-04-28 20:00:00,20,1,4,-11.0,99.0,116.0,65.0
2026-04-28T21:00,73,24.7,18.5,34.1,69.0,2026-04-28 21:00:00,21,1,4,-15.0,88.0,84.0,55.0
2026-04-28T22:00,69,27.2,20.7,35.5,62.0,2026-04-28 22:00:00,22,1,4,-4.0,73.0,63.0,56.0
2026-04-28T23:00,67,26.8,19.7,34.5,58.0,2026-04-28 23:00:00,23,1,4,-2.0,69.0,61.0,58.0
2026-04-29T00:00,65,23.7,15.5,29.5,59.0,2026-04-29 00:00:00,0,2,4,-2.0,67.0,62.0,60.0
2026-04-29T01:00,64,23.5,14.6,22.1,63.0,2026-04-29 01:00:00,1,2,4,-1.0,65.0,63.0,62.0
2026-04-29T02:00,63,24.4,15.5,17.1,63.0,2026-04-29 02:00:00,2,2,4,-1.0,64.0,63.0,64.0
2026-04-29T03:00,62,24.3,17.1,16.7,54.0,2026-04-29 03:00:00,3,2,4,-1.0,63.0,64.0,65.0
2026-04-29T04:00,62,22.6,17.5,18.6,40.0,2026-04-29 04:00:00,4,2,4,0.0,62.0,65.0,65.0
2026-04-29T05:00,62,26.8,21.7,32.1,26.0,2026-04-29 05:00:00,5,2,4,0.0,62.0,65.0,66.0
2026-04-29T06:00,63,23.2,16.9,35.1,30.0,2026-04-29 06:00:00,6,2,4,1.0,62.0,65.0,65.0
2026-04-29T07:00,63,23.7,17.9,38.8,36.0,2026-04-29 07:00:00,7,2,4,0.0,63.0,64.0,64.0
2026-04-29T08:00,63,27.5,20.8,38.0,49.0,2026-04-29 08:00:00,8,2,4,0.0,63.0,64.0,64.0
2026-04-29T09:00,63,26.7,12.0,28.2,74.0,2026-04-29 09:00:00,9,2,4,0.0,63.0,65.0,63.0
2026-04-29T10:00,63,22.4,8.9,13.8,104.0,2026-04-29 10:00:00,10,2,4,0.0,63.0,65.0,62.0
2026-04-29T11:00,62,20.5,7.9,3.3,126.0,2026-04-29 11:00:00,11,2,4,-1.0,63.0,66.0,62.0
2026-04-29T12:00,62,21.5,8.2,0.6,132.0,2026-04-29 12:00:00,12,2,4,0.0,62.0,67.0,63.0
2026-04-29T13:00,61,23.0,8.6,1.7,128.0,2026-04-29 13:00:00,13,2,4,-1.0,62.0,68.0,63.0
2026-04-29T14:00,60,23.1,8.6,3.3,125.0,2026-04-29 14:00:00,14,2,4,-1.0,61.0,69.0,75.0
2026-04-29T15:00,58,23.0,8.6,3.4,126.0,2026-04-29 15:00:00,15,2,4,-2.0,60.0,70.0,90.0
2026-04-29T16:00,57,23.0,8.7,3.9,127.0,2026-04-29 16:00:00,16,2,4,-1.0,58.0,85.0,104.0
2026-04-29T17:00,67,16.4,6.7,6.6,125.0,2026-04-29 17:00:00,17,2,4,10.0,57.0,98.0,116.0
2026-04-29T18:00,78,17.2,7.4,25.0,101.0,2026-04-29 18:00:00,18,2,4,11.0,67.0,103.0,126.0
2026-04-29T19:00,77,24.0,15.1,50.6,67.0,2026-04-29 19:00:00,19,2,4,-1.0,78.0,99.0,126.0
2026-04-29T20:00,65,34.9,25.2,71.3,39.0,2026-04-29 20:00:00,20,2,4,-12.0,77.0,88.0,116.0
2026-04-29T21:00,55,43.8,33.2,83.5,21.0,2026-04-29 21:00:00,21,2,4,-10.0,65.0,73.0,97.0
2026-04-29T22:00,56,50.1,39.0,90.8,9.0,2026-04-29 22:00:00,22,2,4,1.0,55.0,69.0,73.0
2026-04-29T23:00,58,53.2,43.3,91.6,3.0,2026-04-29 23:00:00,23,2,4,2.0,56.0,67.0,67.0
2026-04-30T00:00,60,47.7,40.6,83.2,5.0,2026-04-30 00:00:00,0,3,4,2.0,58.0,65.0,67.0
2026-04-30T01:00,62,38.0,33.2,68.4,14.0,2026-04-30 01:00:00,1,3,4,2.0,60.0,64.0,66.0
2026-04-30T02:00,64,30.9,26.4,54.2,22.0,2026-04-30 02:00:00,2,3,4,2.0,62.0,63.0,65.0
2026-04-30T03:00,65,27.6,23.4,42.1,27.0,2026-04-30 03:00:00,3,3,4,1.0,64.0,62.0,64.0
2026-04-30T04:00,65,25.3,21.4,30.7,33.0,2026-04-30 04:00:00,4,3,4,0.0,65.0,62.0,64.0
2026-04-30T05:00,66,16.0,12.8,12.2,77.0,2026-04-30 05:00:00,5,3,4,1.0,65.0,62.0,63.0
2026-04-30T06:00,65,13.4,10.1,13.9,81.0,2026-04-30 06:00:00,6,3,4,-1.0,66.0,63.0,63.0
2026-04-30T07:00,64,14.0,11.0,16.0,88.0,2026-04-30 07:00:00,7,3,4,-1.0,65.0,63.0,63.0
2026-04-30T08:00,64,15.2,10.2,16.3,98.0,2026-04-30 08:00:00,8,3,4,0.0,64.0,63.0,64.0
2026-04-30T09:00,63,15.8,9.1,13.1,115.0,2026-04-30 09:00:00,9,3,4,-1.0,64.0,63.0,64.0
2026-04-30T10:00,62,16.8,8.9,8.0,136.0,2026-04-30 10:00:00,10,3,4,-1.0,63.0,63.0,64.0
2026-04-30T11:00,62,18.7,9.7,4.4,151.0,2026-04-30 11:00:00,11,3,4,0.0,62.0,62.0,64.0
2026-04-30T12:00,63,20.8,11.1,3.6,155.0,2026-04-30 12:00:00,12,3,4,1.0,62.0,62.0,65.0
2026-04-30T13:00,63,22.2,11.9,4.1,154.0,2026-04-30 13:00:00,13,3,4,0.0,63.0,61.0,65.0
2026-04-30T14:00,75,25.5,14.3,5.0,152.0,2026-04-30 14:00:00,14,3,4,12.0,63.0,60.0,76.0
2026-04-30T15:00,90,26.7,15.5,4.4,154.0,2026-04-30 15:00:00,15,3,4,15.0,75.0,58.0,101.0
2026-04-30T16:00,104,26.5,15.6,4.1,156.0,2026-04-30 16:00:00,16,3,4,14.0,90.0,57.0,122.0
2026-04-30T17:00,116,17.5,11.8,10.2,163.0,2026-04-30 17:00:00,17,3,4,12.0,104.0,67.0,138.0
2026-04-30T18:00,126,17.6,12.1,25.5,137.0,2026-04-30 18:00:00,18,3,4,10.0,116.0,78.0,147.0
2026-04-30T19:00,126,21.0,15.7,46.9,100.0,2026-04-30 19:00:00,19,3,4,0.0,126.0,77.0,146.0
2026-04-30T20:00,116,31.8,26.1,65.3,67.0,2026-04-30 20:00:00,20,3,4,-10.0,126.0,65.0,133.0
2026-04-30T21:00,97,46.0,40.5,79.6,40.0,2026-04-30 21:00:00,21,3,4,-19.0,116.0,55.0,112.0
2026-04-30T22:00,73,51.0,46.1,90.8,16.0,2026-04-30 22:00:00,22,3,4,-24.0,97.0,56.0,84.0
2026-04-30T23:00,67,45.2,41.8,93.1,3.0,2026-04-30 23:00:00,23,3,4,-6.0,73.0,58.0,63.0
2026-05-01T00:00,67,34.1,31.2,80.4,9.0,2026-05-01 00:00:00,0,4,5,0.0,67.0,60.0,63.0
2026-05-01T01:00,66,25.7,23.0,58.8,25.0,2026-05-01 01:00:00,1,4,5,-1.0,67.0,62.0,64.0
2026-05-01T02:00,65,20.5,18.0,40.8,38.0,2026-05-01 02:00:00,2,4,5,-1.0,66.0,64.0,64.0
2026-05-01T03:00,64,17.8,15.5,30.7,40.0,2026-05-01 03:00:00,3,4,5,-1.0,65.0,65.0,64.0
2026-05-01T04:00,64,16.0,14.0,24.2,39.0,2026-05-01 04:00:00,4,4,5,0.0,64.0,65.0,64.0
2026-05-01T05:00,63,14.4,12.5,24.3,41.0,2026-05-01 05:00:00,5,4,5,-1.0,64.0,66.0,64.0
2026-05-01T06:00,63,14.2,12.5,24.6,54.0,2026-05-01 06:00:00,6,4,5,0.0,63.0,65.0,64.0
2026-05-01T07:00,63,16.9,15.2,24.9,72.0,2026-05-01 07:00:00,7,4,5,0.0,63.0,64.0,64.0
2026-05-01T08:00,64,17.5,13.5,23.2,92.0,2026-05-01 08:00:00,8,4,5,1.0,63.0,64.0,63.0
2026-05-01T09:00,64,16.9,10.9,17.8,116.0,2026-05-01 09:00:00,9,4,5,0.0,64.0,63.0,63.0
2026-05-01T10:00,64,17.5,11.2,10.6,142.0,2026-05-01 10:00:00,10,4,5,0.0,64.0,62.0,63.0
2026-05-01T11:00,64,18.7,12.3,5.2,162.0,2026-05-01 11:00:00,11,4,5,0.0,64.0,62.0,64.0
2026-05-01T12:00,65,20.3,13.5,3.3,171.0,2026-05-01 12:00:00,12,4,5,1.0,64.0,63.0,64.0
2026-05-01T13:00,65,21.1,14.0,3.2,174.0,2026-05-01 13:00:00,13,4,5,0.0,65.0,63.0,73.0
2026-05-01T14:00,76,22.3,14.0,3.7,173.0,2026-05-01 14:00:00,14,4,5,11.0,65.0,75.0,94.0
2026-05-01T15:00,101,22.6,13.6,3.0,171.0,2026-05-01 15:00:00,15,4,5,25.0,76.0,90.0,113.0
2026-05-01T16:00,122,22.2,12.7,2.9,165.0,2026-05-01 16:00:00,16,4,5,21.0,101.0,104.0,129.0
2026-05-01T17:00,138,19.9,11.6,7.7,162.0,2026-05-01 17:00:00,17,4,5,16.0,122.0,116.0,142.0
2026-05-01T18:00,147,20.3,11.6,20.2,137.0,2026-05-01 18:00:00,18,4,5,9.0,138.0,126.0,150.0
2026-05-01T19:00,146,24.0,16.8,37.9,102.0,2026-05-01 19:00:00,19,4,5,-1.0,147.0,126.0,145.0
2026-05-01T20:00,133,30.7,22.5,54.6,70.0,2026-05-01 20:00:00,20,4,5,-13.0,146.0,116.0,126.0
2026-05-01T21:00,112,39.6,31.1,71.1,43.0,2026-05-01 21:00:00,21,4,5,-21.0,133.0,97.0,99.0
2026-05-01T22:00,84,50.1,42.3,86.6,19.0,2026-05-01 22:00:00,22,4,5,-28.0,112.0,73.0,71.0
2026-05-01T23:00,63,49.5,43.9,92.8,6.0,2026-05-01 23:00:00,23,4,5,-21.0,84.0,67.0,63.0
2026-05-02T00:00,63,39.2,35.6,83.3,10.0,2026-05-02 00:00:00,0,5,5,0.0,63.0,67.0,61.0
2026-05-02T01:00,64,29.8,27.0,64.5,25.0,2026-05-02 01:00:00,1,5,5,1.0,63.0,66.0,59.0
2026-05-02T02:00,64,22.8,20.5,47.7,38.0,2026-05-02 02:00:00,2,5,5,0.0,64.0,65.0,58.0
2026-05-02T03:00,64,17.5,15.5,35.8,44.0,2026-05-02 03:00:00,3,5,5,0.0,64.0,64.0,57.0
2026-05-02T04:00,64,14.2,12.3,26.0,49.0,2026-05-02 04:00:00,4,5,5,0.0,64.0,64.0,57.0
2026-05-02T05:00,64,12.7,10.4,14.1,74.0,2026-05-02 05:00:00,5,5,5,0.0,64.0,63.0,57.0
2026-05-02T06:00,64,12.0,9.9,17.9,80.0,2026-05-02 06:00:00,6,5,5,0.0,64.0,63.0,58.0
2026-05-02T07:00,64,14.5,11.9,22.9,89.0,2026-05-02 07:00:00,7,5,5,0.0,64.0,63.0,58.0
2026-05-02T08:00,63,17.8,12.9,24.5,102.0,2026-05-02 08:00:00,8,5,5,-1.0,64.0,64.0,59.0
2026-05-02T09:00,63,21.4,12.2,19.4,125.0,2026-05-02 09:00:00,9,5,5,0.0,63.0,64.0,59.0
2026-05-02T10:00,63,23.3,12.6,10.9,153.0,2026-05-02 10:00:00,10,5,5,0.0,63.0,64.0,59.0
2026-05-02T11:00,64,24.3,12.9,4.5,172.0,2026-05-02 11:00:00,11,5,5,1.0,63.0,64.0,59.0
2026-05-02T12:00,64,25.8,13.6,2.6,177.0,2026-05-02 12:00:00,12,5,5,0.0,64.0,65.0,59.0
2026-05-02T13:00,73,27.4,14.2,2.9,173.0,2026-05-02 13:00:00,13,5,5,9.0,64.0,65.0,59.0
2026-05-02T14:00,94,28.8,14.7,3.9,168.0,2026-05-02 14:00:00,14,5,5,21.0,73.0,76.0,75.0
2026-05-02T15:00,113,31.3,14.9,4.3,166.0,2026-05-02 15:00:00,15,5,5,19.0,94.0,101.0,102.0
2026-05-02T16:00,129,31.4,14.6,5.4,163.0,2026-05-02 16:00:00,16,5,5,16.0,113.0,122.0,124.0
2026-05-02T17:00,142,23.1,11.7,7.9,161.0,2026-05-02 17:00:00,17,5,5,13.0,129.0,138.0,142.0
2026-05-02T18:00,150,23.4,12.3,26.5,128.0,2026-05-02 18:00:00,18,5,5,8.0,142.0,147.0,151.0
2026-05-02T19:00,145,28.3,18.2,51.7,83.0,2026-05-02 19:00:00,19,5,5,-5.0,150.0,146.0,148.0
2026-05-02T20:00,126,36.1,25.9,68.1,51.0,2026-05-02 20:00:00,20,5,5,-19.0,145.0,133.0,130.0
2026-05-02T21:00,99,35.9,27.1,67.8,43.0,2026-05-02 21:00:00,21,5,5,-27.0,126.0,112.0,104.0
